Audio File	Object Path
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Scratch.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Scratch
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Screech(LOOP).wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Screech\<Sound SFX>Screech(LOOP)
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Screech.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Screech\<Sound SFX>Screech
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SeismicToss.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SeismicToss
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SelfDestruct.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>SelfDestruct\<Sound SFX>SelfDestruct
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SelfDestruct1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>SelfDestruct\<Sound SFX>SelfDestruct1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SelfDestruct2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>SelfDestruct\<Sound SFX>SelfDestruct2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SelfDestruct3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>SelfDestruct\<Sound SFX>SelfDestruct3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sharpen.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sharpen\<Sound SFX>Sharpen
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sharpen1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sharpen\<Sound SFX>Sharpen1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sharpen2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sharpen\<Sound SFX>Sharpen2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sing.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Sing
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SkullBash.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SkullBash
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SkyAttack.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SkyAttack
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Slam.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Slam
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Slash.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Slash
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SleepPowder.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SleepPowder
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sludge.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sludge\<Sound SFX>Sludge
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sludge1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sludge\<Sound SFX>Sludge1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sludge2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sludge\<Sound SFX>Sludge2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sludge3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sludge\<Sound SFX>Sludge3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Smog.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Smog
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SmokeScreen.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SmokeScreen
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Softboiled.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Softboiled\<Sound SFX>Softboiled
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Softboiled1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Softboiled\<Sound SFX>Softboiled1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Softboiled2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Softboiled\<Sound SFX>Softboiled2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Softboiled3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Softboiled\<Sound SFX>Softboiled3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SolarBeam.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>SolarBeam\<Sound SFX>SolarBeam
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SolarBeam1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>SolarBeam\<Sound SFX>SolarBeam1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SolarBeam2+3Direct.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>SolarBeam\<Sound SFX>SolarBeam2+3Direct
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SolarBeam2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>SolarBeam\<Sound SFX>SolarBeam2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SolarBeam3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>SolarBeam\<Sound SFX>SolarBeam3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sonicboom.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sonicboom\<Sound SFX>Sonicboom
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sonicboom1Single.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sonicboom\<Sound SFX>Sonicboom1Single
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Sonicboom2Single.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Sonicboom\<Sound SFX>Sonicboom2Single
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SpikeCannon.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SpikeCannon
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Splash.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Splash
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Spore.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Spore
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Stomp.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Stomp
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Strength.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Strength
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\StringShot.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>StringShot
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Struggle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Struggle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\StunSpore.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>StunSpore
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Submission.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Submission
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Substitute.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>Substitute\<Sound SFX>Substitute
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Substitute1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>Substitute\<Sound SFX>Substitute1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Substitute2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>Substitute\<Sound SFX>Substitute2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Substitute3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sequence Container>Substitute\<Sound SFX>Substitute3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SuperFang.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SuperFang
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Supersonic.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Supersonic\<Sound SFX>Supersonic
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Supersonic1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Supersonic\<Sound SFX>Supersonic1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Supersonic2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Supersonic\<Sound SFX>Supersonic2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Surf.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Surf\<Sound SFX>Surf
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SurfDirect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Surf\<Sound SFX>SurfDirect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Swift.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Swift\<Sound SFX>Swift
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Swift1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Swift\<Sound SFX>Swift1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Swift2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Swift\<Sound SFX>Swift2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SwordsDance.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>SwordsDance\<Sound SFX>SwordsDance
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SwordsDanceSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>SwordsDance\<Sound SFX>SwordsDanceSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Tackle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Tackle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TailWhip.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TailWhip\<Sound SFX>TailWhip
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TailWhipSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TailWhip\<Sound SFX>TailWhipSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TakeDown.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>TakeDown
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Teleport.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Teleport
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thrash.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Thrash
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunder.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunder\<Sound SFX>Thunder
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunder1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunder\<Sound SFX>Thunder1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunder2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunder\<Sound SFX>Thunder2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunder3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunder\<Sound SFX>Thunder3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderPunch.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>ThunderPunch
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderShock.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderShock\<Sound SFX>ThunderShock
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderShock1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderShock\<Sound SFX>ThunderShock1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderShock2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderShock\<Sound SFX>ThunderShock2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderShock3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderShock\<Sound SFX>ThunderShock3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderWave.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderWave\<Sound SFX>ThunderWave
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderWave1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderWave\<Sound SFX>ThunderWave1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderWave2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderWave\<Sound SFX>ThunderWave2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderWave3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderWave\<Sound SFX>ThunderWave3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ThunderWaveDirect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>ThunderWave\<Sound SFX>ThunderWaveDirect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunderbolt.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunderbolt\<Sound SFX>Thunderbolt
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunderbolt1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunderbolt\<Sound SFX>Thunderbolt1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunderbolt2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunderbolt\<Sound SFX>Thunderbolt2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Thunderbolt3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Thunderbolt\<Sound SFX>Thunderbolt3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Toxic.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Toxic\<Sound SFX>Toxic
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Toxic1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Toxic\<Sound SFX>Toxic1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Toxic2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Toxic\<Sound SFX>Toxic2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Toxic3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Toxic\<Sound SFX>Toxic3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Transform.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Transform
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TriAttack.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TriAttack\<Sound SFX>TriAttack
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TriAttack1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TriAttack\<Sound SFX>TriAttack1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TriAttack2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TriAttack\<Sound SFX>TriAttack2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TwinNeedle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TwinNeedle\<Sound SFX>TwinNeedle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\TwinNeedleSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>TwinNeedle\<Sound SFX>TwinNeedleSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ViceGrip.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>ViceGrip
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\VineWhip.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>VineWhip
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\WaterGun.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>WaterGun\<Sound SFX>WaterGun
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\WaterGun1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>WaterGun\<Sound SFX>WaterGun1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\WaterGun2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>WaterGun\<Sound SFX>WaterGun2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Waterfall.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Waterfall\<Sound SFX>Waterfall
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Waterfall1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Waterfall\<Sound SFX>Waterfall1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Waterfall23.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Waterfall\<Sound SFX>Waterfall23
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Whirlwind.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Whirlwind
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\WingAttack.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>WingAttack\<Sound SFX>WingAttack
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\WingAttackSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>WingAttack\<Sound SFX>WingAttackSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Withdraw.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Withdraw\<Sound SFX>Withdraw
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Withdraw1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Withdraw\<Sound SFX>Withdraw1
